word,root
fipotsahana,potsaka
fipotsaka,potsaka
ipotsahana,potsaka
kapotsaka,potsaka
mahapotsaka,potsaka
mamotsaka,potsaka
manapotsaka,potsaka
mipotsaka,potsaka
mpamotsaka,potsaka
mpanapotsaka,potsaka
potsapotsaka,potsaka
tafapotsaka,potsaka
voapotsaka,potsaka
apotsake,potsake
mahapotsake,potsake
mampamotsake,potsake
mihapotsake,potsake
pamotsake,potsake
voapotsake,potsake
anapotsiarana,potsiatra
apotsiatra,potsiatra
fanapotsiarana,potsiatra
fanapotsiatra,potsiatra
fipotsiarana,potsiatra
fipotsiatra,potsiatra
ipotsiarana,potsiatra
mahapotsiatra,potsiatra
manapotsiatra,potsiatra
mipotsiatra,potsiatra
mpanapotsiatra,potsiatra
mpipotsiatra,potsiatra
potsiarana,potsiatra
potsiatsiatra,potsiatra
tafapotsiatra,potsiatra
voapotsiatra,potsiatra
amotsehana,potsika
anapotsehana,potsika
famotsehana,potsika
famotsika,potsika
fanapotsehana,potsika
fanapotsika,potsika
mahapotsika,potsika
mamotsika,potsika
manapotsika,potsika
motsika,potsika
mpamotsika,potsika
mpanapotsika,potsika
pinotsika,potsika
potsehina,potsika
potsipotsika,potsika
voapotsika,potsika
mahapotsike,potsike
mamotsike,potsike
mampamotsike,potsike
mihapotsike,potsike
pamotsike,potsike
voapotsike,potsike
amotsirana,potsitra
anapotsirana,potsitra
apotsitra,potsitra
famotserana,potsitra
famotsirana,potsitra
famotsitra,potsitra
fanapotserana,potsitra
fanapotsirana,potsitra
fanapotsitra,potsitra
mahapotsitra,potsitra
mamotsitra,potsitra
manapotsitra,potsitra
mpamotsitra,potsitra
mpanapotsitra,potsitra
pinotsitra,potsitra
potsipotsitra,potsitra
potsirina,potsitra
voapotsitra,potsitra
ampipoze,poze
mahapoze,poze
mampipoze,poze
mipoze,poze
pampipoze,poze
pipoze,poze
voapoze,poze
fipozipozena,pozipozy
fipozipozy,pozipozy
ipozipozena,pozipozy
mahapozipozy,pozipozy
mipozipozy,pozipozy
mpipozipozy,pozipozy
rabaraba,raba
andrabahana,rabaka
arabaka,rabaka
fandrabahana,rabaka
fandrabaka,rabaka
firabahana,rabaka
firabaka,rabaka
irabahana,rabaka
maharabaka,rabaka
mandrabaka,rabaka
mirabaka,rabaka
mpandrabaka,rabaka
mpirabaka,rabaka
rabadrabaka,rabaka
rabahana,rabaka
rabahina,rabaka
tafarabaka,rabaka
voarabaka,rabaka
mandrabao,rabao
rabaozina,rabao
arabaraba,rabaraba
firabaraba,rabaraba
firabarabana,rabaraba
irabarabana,rabaraba
maharabaraba,rabaraba
mandrabaraba,rabaraba
mirabaraba,rabaraba
rabarabaina,rabaraba
tafarabaraba,rabaraba
voarabaraba,rabaraba
mandraboka,raboka
mifandraboka,raboka
ampirada,rada
firada,rada
iradana,rada
maharada,rada
mamparada,rada
mampirada,rada
mirada,rada
mpirada,rada
pirada,rada
radarada,rada
aradarada,radarada
firadarada,radarada
firadaradana,radarada
iradaradana,radarada
maharadarada,radarada
miradarada,radarada
mpiradarada,radarada
radaradaina,radarada
tafaradarada,radarada
arado,rado
firado,rado
firadoana,rado
iradoana,rado
maharado,rado
mirado,rado
mpirado,rado
radoina,rado
radondradona,radona
maradondradona,radondradona
ampiradorado,radorado
aradorado,radorado
mampiradorado,radorado
miradorado,radorado
piradorado,radorado
voaradorado,radorado
aradraradraina,radraradra
mandrafana,rafana
arafandrafana,rafandrafana
firafandrafana,rafandrafana
irafandrafanana,rafandrafana
mirafandrafana,rafandrafana
mpirafandrafana,rafandrafana
maharafe,rafe
mampirafe,rafe
mirafe,rafe
pampirafe,rafe
pirafe,rafe
ampirafesana,rafy
ampirafesina,rafy
andrafesana,rafy
arafy,rafy
fampirafesana,rafy
fandrafesana,rafy
fandrafy,rafy
firafesana,rafy
firafy,rafy
irafesana,rafy
maharafy,rafy
mampirafy,rafy
mamporafy,rafy
mandrafy,rafy
mirafy,rafy
mpandrafy,rafy
mpirafy,rafy
rafesina,rafy
tafarafy,rafy
voarafy,rafy
andrafetana,rafitra
arafitra,rafitra
fandrafetana,rafitra
fandrafitra,rafitra
firafetana,rafitra
firafitra,rafitra
irafetana,rafitra
maharafitra,rafitra
mandrafitra,rafitra
mirafitra,rafitra
mpandrafitra,rafitra
mpirafitra,rafitra
rafetana,rafitra
rafidrafitra,rafitra
tafarafitra,rafitra
voarafitra,rafitra
arafitse,rafitse
maharafitse,rafitse
mirafitse,rafitse
pirafitse,rafitse
voarafitse,rafitse
arafoka,rafoka
faharafoka,rafoka
fandrafodrafoka,rafoka
harafoka,rafoka
mandrafoka,rafoka
marafoka,rafoka
rafodrafoka,rafoka
maharafona,rafona
mpaharafona,rafona
maharafoza,rafoza
andrafozanana,rafozana
fandrafozana,rafozana
fandrafozanana,rafozana
maharafozana,rafozana
mandrafozana,rafozana
mpandrafozana,rafozana
rafozanina,rafozana
mandraraha,raha
fanandrahafana,rahaka
fandrahaka,rahaka
mandrahaka,rahaka
mirahaka,rahaka
mpandrahaka,rahaka
sandrahaka,rahaka
tsindrahadrahaka,rahaka
ampirahalahe,rahalahe
mirahalahe,rahalahe
firahalahiana,rahalahy
firahalahy,rahalahy
irahalahiana,rahalahy
mirahalahy,rahalahy
mpirahalahy,rahalahy
andrahanana,rahana
arahana,rahana
fandrahana,rahana
fandrahanana,rahana
mandrahana,rahana
mirahana,rahana
mpandrahana,rahana
rahanina,rahana
voarahana,rahana
andraharahana,raharaha
fandraharaha,raharaha
fandraharahana,raharaha
fifampiraharahana,raharaha
firaharaha,raharaha
firaharahana,raharaha
ifampiraharahana,raharaha
iraharahana,raharaha
maharaharaha,raharaha
mandraharaha,raharaha
miraharaha,raharaha
mpandraharaha,raharaha
mpiraharaha,raharaha
raharahaina,raharaha
voaraharaha,raharaha
ampirahavave,rahavave
mirahavave,rahavave
pirahavave,rahavave
firahavaviana,rahavavy
firahavavy,rahavavy
irahavaviana,rahavavy
mirahavavy,rahavavy
mpirahavavy,rahavavy
mandraho,raho
rahodaka,rahoda
andrahonana,rahona
arahona,rahona
fandrahona,rahona
fandrahonana,rahona
maharahona,rahona
mandrahona,rahona
mirahona,rahona
mpandrahona,rahona
rahonana,rahona
rahondrahona,rahona
rahonina,rahona
voarahona,rahona
andraisana,ray
aray,ray
fampifandraisana,ray
fandraisana,ray
fandray,ray
fifandraisana,ray
ifandraisana,ray
maharay,ray
mampifandray,ray
mandray,ray
mifandray,ray
mpampifandray,ray
mpandray,ray
rairay,ray
raisina,ray
tafaray,ray
voaray,ray
andraihana,raika
andrehana,raika
araika,raika
fandraihana,raika
fandraika,raika
fifandraika,raika
firaihana,raika
firaika,raika
firaikana,raika
iraihana,raika
iraikana,raika
irehana,raika
maharaika,raika
mampiraika,raika
mandraika,raika
mifandraika,raika
miraika,raika
mpandraika,raika
mpiraika,raika
raidraika,raika
raikaraika,raika
tafaraika,raika
voaraika,raika
kiraike,raike
miraike,raike
andraikiraikena,raikiraiky
araikiraiky,raikiraiky
fandraikiraikena,raikiraiky
fandraikiraiky,raikiraiky
firaikiraikena,raikiraiky
firaikiraiky,raikiraiky
iraikiraikena,raikiraiky
mandraikiraiky,raikiraiky
miraikiraiky,raikiraiky
mitaraikiraiky,raikiraiky
mpandraikiraiky,raikiraiky
mpiraikiraiky,raikiraiky
tafaraikiraiky,raikiraiky
voaraikiraiky,raikiraiky
andraiketana,raikitra
andraikitra,raikitra
araikitra,raikitra
fandraiketana,raikitra
fandraikitra,raikitra
fiandraiketana,raikitra
firaiketana,raikitra
firaikitra,raikitra
iraiketana,raikitra
maharaikitra,raikitra
mandraikitra,raikitra
miraikitra,raikitra
mpandraikitra,raikitra
mpiraikitra,raikitra
raiketana,raikitra
raikidraikitra,raikitra
tafaraikitra,raikitra
voaraikitra,raikitra
andraingena,raingy
araingiraingy,raingy
araingy,raingy
fandraingena,raingy
fandraingy,raingy
firaingiraingy,raingy
maharaingy,raingy
mandraingy,raingy
miraingy,raingy
mpandraingiraingy,raingy
mpandraingy,raingy
mpiraingiraingy,raingy
raingena,raingy
raingiraingy,raingy
voaraingy,raingy
araingitra,raingitra
firaingetana,raingitra
firaingitra,raingitra
iraingetana,raingitra
maharaingitra,raingitra
mampiraingitra,raingitra
miraingitra,raingitra
mpiraingitra,raingitra
raingetina,raingitra
raingidraingitra,raingitra
voaraingitra,raingitra
andrairaisana,rairay
fandrairaisana,rairay
fandrairay,rairay
mandrairay,rairay
mifandrairay,rairay
mpandrairay,rairay
arajaraja,rajaraja
firajaraja,rajaraja
firajarajana,rajaraja
irajarajana,rajaraja
mirajaraja,rajaraja
mpirajaraja,rajaraja
tafarajaraja,rajaraja
mandraka,raka
mirakadrakatra,rakadrakatra
firakandrakana,rakandrakana
mirakandrakana,rakandrakana
andrakarakana,rakaraka
arakaraka,rakaraka
fandrakaraka,rakaraka
fandrakarakana,rakaraka
firakaraka,rakaraka
firakarakana,rakaraka
irakarakana,rakaraka
maharakaraka,rakaraka
mandrakaraka,rakaraka
mirakaraka,rakaraka
mpandrakaraka,rakaraka
mpirakaraka,rakaraka
rakarakaina,rakaraka
tsirakaraka,rakaraka
voarakaraka,rakaraka
firaketana,rakitra
firakitra,rakitra
iraketana,rakitra
maharakitra,rakitra
mirakitra,rakitra
mpirakitra,rakitra
raketina,rakitra
rakidrakitra,rakitra
voarakitra,rakitra
mirakoke,rakoke
voarakoke,rakoke
arakorako,rakorako
firakorako,rakorako
firakorakoana,rakorako
irakorakoana,rakorako
mirakorako,rakorako
mpirakorako,rakorako
tafarakorako,rakorako
voarakorako,rakorako
andrakofana,rakotra
arakotra,rakotra
fandrakofana,rakotra
firakofana,rakotra
firakotra,rakotra
irakofana,rakotra
maharakotra,rakotra
mandrakotra,rakotra
mifandrakotra,rakotra
mirakotra,rakotra
mpandrakotra,rakotra
mpirakotra,rakotra
rakodrakotra,rakotra
rakofana,rakotra
tafarakotra,rakotra
voarakotra,rakotra
aramarama,ramarama
firamarama,ramarama
firamaramana,ramarama
iramaramana,ramarama
maharamarama,ramarama
miramarama,ramarama
mpiramarama,ramarama
ramaramaina,ramarama
tafaramarama,ramarama
voaramarama,ramarama
andramatana,ramatra
fandramatana,ramatra
fandramatra,ramatra
firamatana,ramatra
firamatra,ramatra
iramatana,ramatra
maharamatra,ramatra
mandramatra,ramatra
mifandramatra,ramatra
miramatra,ramatra
mpandramatra,ramatra
mpiramatra,ramatra
ramadramatra,ramatra
ramatana,ramatra
tafaramatra,ramatra
voaramatra,ramatra
mandramba,ramba
mandrambatra,rambatra
rambatana,rambatra
voarambatra,rambatra
arambe,rambe
maharambe,rambe
voarambe,rambe
andrambasana,ramby
fandrambasana,ramby
fandramby,ramby
maharamby,ramby
mandramby,ramby
mpandramby,ramby
rambasana,ramby
rambesina,ramby
rambiramby,ramby
voaramby,ramby
andramboana,rambo
andrambosana,rambo
arambo,rambo
fandrambo,rambo
fandramboana,rambo
fandrambosana,rambo
firambo,rambo
firamboana,rambo
maharambo,rambo
mandrambo,rambo
mirambo,rambo
mpandrambo,rambo
ramboana,rambo
ramborambo,rambo
rambosana,rambo
voarambo,rambo
andrambonana,rambona
andrambony,rambona
fandrambona,rambona
fandrambonana,rambona
maharambona,rambona
mandrambona,rambona
mpandrambona,rambona
rambonana,rambona
rambondrambona,rambona
voarambona,rambona
aramondramona,ramondramona
firamondramona,ramondramona
firamondramonana,ramondramona
iramondramonana,ramondramona
mandramondramona,ramondramona
miramondramona,ramondramona
mpiramondramona,ramondramona
ramondramonina,ramondramona
tafaramondramona,ramondramona
voaramondramona,ramondramona
andrampana,rampa
fandrampa,rampa
fandrampana,rampa
harampa,rampa
maharampa,rampa
mandrampa,rampa
miharampa,rampa
mpandrampa,rampa
rampaina,rampa
voarampa,rampa
arampe,rampe
maharampe,rampe
mampirampe,rampe
mirampe,rampe
pirampe,rampe
voarampe,rampe
mandrampy,rampy
voarampy,rampy
mangarampona,rampona
miranarana,ranarana
andrandrana,randrana
andrandranana,randrana
arandrana,randrana
fandrandrana,randrana
fandrandranana,randrana
firandrana,randrana
firandranana,randrana
irandranana,randrana
maharandrana,randrana
mandrandrana,randrana
marandrana,randrana
mirandrana,randrana
mpandrandrana,randrana
mpirandrana,randrana
randrandrandrana,randrana
randranina,randrana
voarandrana,randrana
ampiranga,ranga
andrangana,ranga
aranga,ranga
fampiranga,ranga
fandranga,ranga
fandrangana,ranga
firanga,ranga
firangana,ranga
irangana,ranga
maharanga,ranga
mandranga,ranga
miranga,ranga
mpandranga,ranga
mpiranga,ranga
mpirangana,ranga
piranga,ranga
rangaina,ranga
rangaranga,ranga
saranga,ranga
tafaranga,ranga
voaranga,ranga
andrangiana,rangy
mandrangy,rangy
mandrangy,rangy
rangimboay,rangy
rangina,rangy
voarangy,rangy
andrangitana,rangitra
arangitra,rangitra
fandrangitana,rangitra
fandrangitra,rangitra
firangitana,rangitra
firangitra,rangitra
irangitana,rangitra
maharangitra,rangitra
mandrangitra,rangitra
marangitra,rangitra
mirangitra,rangitra
mpandrangitra,rangitra
rangidrangitra,rangitra
rangitana,rangitra
voarangitra,rangitra
mandrango,rango
mirango,rango
rangoina,rango
rangorango,rango
andrangotana,rangotra
arangotra,rangotra
fandrangotana,rangotra
fandrangotra,rangotra
maharangotra,rangotra
mandrangotra,rangotra
mifandrangotra,rangotra
mpandrangotra,rangotra
rangitina,rangotra
rangodrangotra,rangotra
rangotina,rangotra
sarangotra,rangotra
tafarangotra,rangotra
voarangotra,rangotra
maharangotse,rangotse
voarangotse,rangotse
miranina,ranina
aranirany,ranirany
firanirany,ranirany
miranirany,ranirany
tafaranirany,ranirany
andranitana,ranitra
fandranitana,ranitra
fandranitra,ranitra
firanitana,ranitra
firanitra,ranitra
haranitra,ranitra
iranitana,ranitra
maharanitra,ranitra
mandranitra,ranitra
maranitra,ranitra
miranitra,ranitra
ranidranitra,ranitra
ranitana,ranitra
ranitina,ranitra
voaranitra,ranitra
aranitse,ranitse
maharanitse,ranitse
maranitse,ranitse
miranitse,ranitse
piranitse,ranitse
voaranitse,ranitse
ranjanana,ranjana
taranjana,ranjana
miranjaranja,ranjaranja
fandranjo,ranjo
mandranjo,ranjo
mpandranjo,ranjo
ranjoana,ranjo
marano,rano
mitairanorano,rano
ranoina,rano
ranorano,rano
tandrano,rano
tsiranorano,rano
fandranodranoka,ranodranoka
mandranodranoka,ranodranoka
maranodranoka,ranodranoka
mpandranodranoka,ranodranoka
mandranofotsy,ranofotsy
fandranoka,ranoka
firanoka,ranoka
mandranoka,ranoka
mpandranoka,ranoka
ranodranoka,ranoka
ranomasoina,ranomaso
mandranorano,ranorano
maranorano,ranorano
miranorano,ranorano
aranta,ranta
mamarantana,rantana
rantiranty,ranty
voaranty,ranty
mandrantina,rantina
mirantina,rantina
andrantirantiana,rantiranty
arantiranty,rantiranty
fandrantirantiana,rantiranty
fandrantiranty,rantiranty
firantirantiana,rantiranty
firantiranty,rantiranty
irantirantiana,rantiranty
maharantiranty,rantiranty
mandrantiranty,rantiranty
mirantiranty,rantiranty
mpandrantiranty,rantiranty
mpirantiranty,rantiranty
tafarantiranty,rantiranty
voarantiranty,rantiranty
andrantoana,ranto
fandranto,ranto
fandrantoana,ranto
firantoana,ranto
maharanto,ranto
mandranto,ranto
miranto,ranto
mpandranto,ranto
rantoina,ranto
rantoranto,ranto
rantovina,ranto
voaranto,ranto
arantsa,rantsa
maharantsa,rantsa
mirantsa,rantsa
rantsarantsa,rantsa
voarantsa,rantsa
andrantsanana,rantsana
fandrantsana,rantsana
fandrantsanana,rantsana
firantsana,rantsana
firantsanana,rantsana
irantsanana,rantsana
maharantsana,rantsana
mandrantoana,rantsana
mandrantsana,rantsana
mirantsana,rantsana
mpandrantsana,rantsana
rantsanana,rantsana
rantsandrantsana,rantsana
rantsanina,rantsana
voarantsana,rantsana
rantsandrantsanina,rantsandrantsana
mamparao,rao
marao,rao
parao,rao
raorao,rao
faharaohe,raohe
kiraoraohe,raohe
andraofana,raoka
araoka,raoka
fandraofana,raoka
fandraoka,raoka
firaoka,raoka
maharaoka,raoka
mandraoka,raoka
miraoka,raoka
mpandraoka,raoka
raodraoka,raoka
raofina,raoka
voaraoka,raoka
araoke,raoke
maharaoke,raoke
miraoke,raoke
voaraoke,raoke
miraona,raona
raondraona,raona
firaondraona,raondraona
firaondraonana,raondraona
miraondraona,raondraona
andraotana,raotra
araotra,raotra
fandraotana,raotra
fandraotra,raotra
firaotana,raotra
firaotra,raotra
iraotana,raotra
maharaotra,raotra
mandraotra,raotra
maraotra,raotra
miraotra,raotra
mpandraotra,raotra
mpiraotra,raotra
raodraotra,raotra
raotina,raotra
voaraotra,raotra
andrapahana,rapaka
arapaka,rapaka
fandrapahana,rapaka
fandrapaka,rapaka
firapahana,rapaka
firapaka,rapaka
irapahana,rapaka
korapaka,rapaka
maharapaka,rapaka
mandrapaka,rapaka
mirapaka,rapaka
mpandrapaka,rapaka
mpirapaka,rapaka
rapadrapaka,rapaka
tafarapaka,rapaka
voarapaka,rapaka
ampiraparapa,raparapa
araparapa,raparapa
fampiraparapa,raparapa
firaparapa,raparapa
firaparapana,raparapa
iraparapana,raparapa
maharaparapa,raparapa
mampiraparapa,raparapa
miraparapa,raparapa
mpiraparapa,raparapa
piraparapa,raparapa
raparapaina,raparapa
tafaraparapa,raparapa
mirapoke,rapoke
voarapoke,rapoke
andrarana,rara
fandrara,rara
fandrarana,rara
mampirara,rara
mandrara,rara
mirara,rara
mpandrara,rara
rarana,rara
voarara,rara
andrarahana,raraka
araraka,raraka
boraraka,raraka
fandrarahana,raraka
fandraraka,raraka
firarahana,raraka
firaraka,raraka
irarahana,raraka
mahararaka,raraka
mandraraka,raraka
miraraka,raraka
mpandraraka,raraka
mpiraraka,raraka
raradraraka,raraka
rarafana,raraka
rarahana,raraka
tafararaka,raraka
voararaka,raraka
ararake,rarake
mahararake,rarake
mirarake,rarake
voararake,rarake
rarangina,rarangy
andraratana,raratra
fandraratana,raratra
fandraratra,raratra
firaratana,raratra
firaratra,raratra
iraratana,raratra
mahararatra,raratra
mandraratra,raratra
miraratra,raratra
mpandraratra,raratra
mpiraratra,raratra
raradraratra,raratra
tafararatra,raratra
voararatra,raratra
araratse,raratse
mampiraratse,raratse
miraratse,raratse
piraratse,raratse
voararatse,raratse
farare,rare
maharare,rare
mamparare,rare
marare,rare
andrariana,rary
ankarariana,rary
ankararina,rary
faharariana,rary
fandrariana,rary
fandrary,rary
fankarariana,rary
farary,rary
fifampirariana,rary
firariana,rary
firary,rary
harariana,rary
harary,rary
irariana,rary
maharary,rary
mandrary,rary
mankarary,rary
marary,rary
mirary,rary
mpandrary,rary
mparary,rary
mpirary,rary
rarina,rary
rarirary,rary
andrasa,rasa
arasa,rasa
fandrasa,rasa
fandrasana,rasa
firasa,rasa
maharasa,rasa
mandrasa,rasa
mirasa,rasa
mpandrasa,rasa
mpirasa,rasa
rasaina,rasa
voarasa,rasa
maharate,rate
miharate,rate
andratrana,ratra
fandratra,ratra
fandratrana,ratra
firatra,ratra
firatrana,ratra
iratrana,ratra
maharatra,ratra
mandratra,ratra
maratra,ratra
miratra,ratra
mpandratra,ratra
radratra,ratra
ratraina,ratra
voaratra,ratra
maratse,ratse
anaratsiana,ratsy
ankaratsiana,ratsy
faharatsiana,ratsy
fanaratsiana,ratsy
fanaratsy,ratsy
fifanaratsiana,ratsy
fifanaratsy,ratsy
haratsiana,ratsy
haratsina,ratsy
haratsy,ratsy
maharatsy,ratsy
mampiharatsy,ratsy
manaratsy,ratsy
mifanaratsy,ratsy
miharatsy,ratsy
mpampiharatsy,ratsy
mpanaratsy,ratsy
mpifanaratsy,ratsy
ratsina,ratsy
ratsiratsy,ratsy
voaratsy,ratsy
andravana,rava
faharava,rava
fandrava,rava
fandravana,rava
firava,rava
firavana,rava
hirava,rava
iravana,rava
maharava,rava
mandrava,rava
miharava,rava
mirava,rava
mpandrava,rava
mpirava,rava
pirava,rava
ravana,rava
ravarava,rava
tafarava,rava
voarava,rava
andravahana,ravaka
aravaka,ravaka
fandravahana,ravaka
fandravaka,ravaka
firavahana,ravaka
firavaka,ravaka
iravahana,ravaka
maharavaka,ravaka
mandravaka,ravaka
miravaka,ravaka
mpandravaka,ravaka
mpiravaka,ravaka
ravadravaka,ravaka
ravahana,ravaka
tafaravaka,ravaka
voaravaka,ravaka
aravake,ravake
firavake,ravake
kiravake,ravake
maharavake,ravake
mampiravake,ravake
miravake,ravake
piravake,ravake
voaravake,ravake
mandravy,ravy
andravinana,ravina
fandravina,ravina
fandravinana,ravina
kararavina,ravina
mandravina,ravina
mpandravina,ravina
ravinana,ravina
ravindravina,ravina
andravingoana,ravingo
ravingoina,ravingo
andraviravezana,raviravy
andraviraviana,raviravy
araviravy,raviravy
fandraviravezana,raviravy
fandraviraviana,raviravy
fandraviravy,raviravy
firaviravezana,raviravy
firaviraviana,raviravy
firaviravy,raviravy
iraviravezana,raviravy
iraviraviana,raviravy
kiraviravy,raviravy
maharaviravy,raviravy
mandraviravy,raviravy
miraviravy,raviravy
mpandraviravy,raviravy
mpiraviravy,raviravy
piraviravy,raviravy
raviravezana,raviravy
tafaraviravy,raviravy
andravitana,ravitra
fandravitana,ravitra
fandravitra,ravitra
firavitana,ravitra
firavitra,ravitra
iravitana,ravitra
maharavitra,ravitra
mandravitra,ravitra
miravitra,ravitra
mpandravitra,ravitra
mpiravitra,ravitra
ravidravitra,ravitra
haravoana,ravo
ravoravo,ravo
andravohana,ravoka
fandravohana,ravoka
fandravoka,ravoka
maharavoka,ravoka
mandravoka,ravoka
mpandravoka,ravoka
ravodravoka,ravoka
ravohina,ravoka
voaravoka,ravoka
aravoke,ravoke
maharavoke,ravoke
mampiravoke,ravoke
miravoke,ravoke
piravoke,ravoke
voaravoke,ravoke
andravonana,ravona
aravona,ravona
fandravona,ravona
fandravonana,ravona
firavona,ravona
maharavona,ravona
mandravona,ravona
miravona,ravona
mpandravona,ravona
ravondravona,ravona
tafaravona,ravona
voaravona,ravona
firavonana,ravonana
faharazana,razana
firazanana,razana
karazana,razana
faharazodrazoka,razodrazoka
marazoka,razoka
razodrazoka,razoka
andrazorazoana,razorazo
arazorazo,razorazo
fandrazorazo,razorazo
fandrazorazoana,razorazo
firazorazo,razorazo
firazorazoana,razorazo
irazorazoana,razorazo
kirazorazo,razorazo
maharazorazo,razorazo
mandrazorazo,razorazo
mirazorazo,razorazo
mpandrazorazo,razorazo
mpirazorazo,razorazo
tafarazorazo,razorazo
voarazorazo,razorazo
aharenesana,re
